,open,close,high,low,total_turnover,volume
2009-03-13 14:52:00,2.5194,2.514,2.5194,2.514,2998414.0,924955.0
2009-03-13 14:53:00,2.514,2.514,2.5194,2.514,4551200.0,1403568.0
2009-03-13 14:54:00,2.5194,2.5194,2.5248,2.5194,1714280.0,528250.0
2009-03-13 14:55:00,2.5194,2.5194,2.5248,2.5194,1948578.0,600263.0
2009-03-13 14:56:00,2.5194,2.5194,2.5248,2.5194,3976873.0,1225526.0
2009-03-13 14:57:00,2.5194,2.5194,2.5194,2.514,2559340.0,789549.0
2009-03-13 14:58:00,2.5194,2.514,2.5194,2.514,4238382.0,1307794.0
2009-03-13 14:59:00,2.5194,2.514,2.5194,2.5086,10770239.0,3327674.0
2009-03-13 15:00:00,2.514,2.5086,2.514,2.5086,9492183.0,2937849.0
2009-03-16 09:31:00,2.4978,2.487,2.5032,2.487,6328655.0,1972656.0
2009-03-16 09:32:00,2.4924,2.487,2.4924,2.487,2424879.0,757008.0
2009-03-16 09:33:00,2.4924,2.4924,2.4924,2.487,3606006.0,1125403.0
2009-03-16 09:34:00,2.4924,2.4924,2.4924,2.487,2306331.0,719179.0
2009-03-16 09:35:00,2.4924,2.4978,2.4978,2.4924,2182539.0,680198.0
2009-03-16 09:36:00,2.4924,2.4978,2.4978,2.4924,5089781.0,1587044.0
2009-03-16 09:37:00,2.4924,2.4924,2.4978,2.4924,1802534.0,561747.0
2009-03-16 09:38:00,2.4924,2.487,2.4924,2.4816,8492866.0,2656028.0
2009-03-16 09:39:00,2.487,2.4762,2.487,2.4708,8802520.0,2760480.0
2009-03-16 09:40:00,2.4762,2.4708,2.4762,2.4654,7028726.0,2210342.0
2009-03-16 09:41:00,2.4708,2.4708,2.4762,2.4708,2299587.0,722938.0
2009-03-16 09:42:00,2.4708,2.4762,2.4762,2.4708,2350444.0,738402.0
2009-03-16 09:43:00,2.4708,2.4762,2.4762,2.4708,1205254.0,378576.0
2009-03-16 09:44:00,2.4762,2.4762,2.4762,2.4708,3200553.0,1004409.0
2009-03-16 09:45:00,2.4762,2.4762,2.4816,2.4762,1590184.0,498574.0
2009-03-16 09:46:00,2.4816,2.4816,2.4816,2.4762,4095919.0,1284638.0
2009-03-16 09:47:00,2.4816,2.4816,2.4816,2.4762,1491965.0,467667.0
2009-03-16 09:48:00,2.4816,2.4762,2.4816,2.4762,2350098.0,737126.0
2009-03-16 09:49:00,2.4708,2.4762,2.4762,2.4708,6760205.0,2124576.0
2009-03-16 09:50:00,2.4708,2.4708,2.4762,2.4654,5566084.0,1749384.0
2009-03-16 09:51:00,2.4762,2.4762,2.4762,2.4708,1385833.0,435010.0
2009-03-16 09:52:00,2.4762,2.4816,2.4816,2.4762,5104254.0,1601338.0
2009-03-16 09:53:00,2.4816,2.4816,2.4816,2.4762,8975980.0,2810146.0
2009-03-16 09:54:00,2.4816,2.487,2.487,2.4816,3982283.0,1246648.0
2009-03-16 09:55:00,2.487,2.487,2.487,2.487,7208935.0,2255040.0
2009-03-16 09:56:00,2.487,2.487,2.487,2.4816,992568.0,310320.0
2009-03-16 09:57:00,2.4816,2.487,2.487,2.4816,5240339.0,1639152.0
2009-03-16 09:58:00,2.4816,2.4816,2.487,2.4816,2516346.0,786767.0
2009-03-16 09:59:00,2.487,2.4924,2.4924,2.487,636052.0,198576.0
2009-03-16 10:00:00,2.4924,2.4978,2.4978,2.487,1836459.0,572213.0
2009-03-16 10:01:00,2.4978,2.4924,2.4978,2.4924,2773693.0,863755.0
2009-03-16 10:02:00,2.4978,2.487,2.4978,2.487,2878404.0,897840.0
2009-03-16 10:03:00,2.4924,2.4978,2.4978,2.4924,1509984.0,470506.0
2009-03-16 10:04:00,2.4978,2.4978,2.4978,2.4924,1866762.0,581429.0
2009-03-16 10:05:00,2.4924,2.4978,2.4978,2.4924,827992.0,257702.0
2009-03-16 10:06:00,2.4978,2.4978,2.4978,2.4924,1005797.0,313128.0
2009-03-16 10:07:00,2.4978,2.4978,2.4978,2.4924,780440.0,243072.0
2009-03-16 10:08:00,2.4924,2.4978,2.4978,2.4924,294126.0,91584.0
2009-03-16 10:09:00,2.4978,2.4924,2.4978,2.4924,2423294.0,754776.0
2009-03-16 10:10:00,2.4924,2.4978,2.4978,2.4924,3374208.0,1051488.0
2009-03-16 10:11:00,2.4978,2.5032,2.5032,2.4978,2123625.0,660139.0
2009-03-16 10:12:00,2.5032,2.5086,2.5086,2.5032,3404105.0,1055498.0
2009-03-16 10:13:00,2.5086,2.514,2.514,2.5086,2856483.0,884506.0
2009-03-16 10:14:00,2.5086,2.5086,2.514,2.5086,4314567.0,1335888.0
2009-03-16 10:15:00,2.5086,2.514,2.514,2.5086,1093465.0,338256.0
2009-03-16 10:16:00,2.514,2.5086,2.514,2.5086,2400805.0,742846.0
2009-03-16 10:17:00,2.514,2.5086,2.514,2.5086,1309885.0,405072.0
2009-03-16 10:18:00,2.514,2.5086,2.514,2.5086,1887272.0,583324.0
2009-03-16 10:19:00,2.514,2.5194,2.5194,2.514,1607410.0,496238.0
2009-03-16 10:20:00,2.5194,2.514,2.5194,2.514,1973933.0,608976.0
2009-03-16 10:21:00,2.514,2.5086,2.5194,2.5086,4141803.0,1280722.0
2009-03-16 10:22:00,2.5086,2.5086,2.514,2.5032,1565001.0,484632.0
2009-03-16 10:23:00,2.5086,2.5032,2.5086,2.5032,1718906.0,532944.0
2009-03-16 10:24:00,2.5032,2.5032,2.5032,2.4978,1774302.0,550800.0
2009-03-16 10:25:00,2.5032,2.5032,2.5032,2.4978,393374.0,122112.0
2009-03-16 10:26:00,2.4978,2.5086,2.5086,2.4978,604812.0,187720.0
2009-03-16 10:27:00,2.5032,2.5032,2.5086,2.5032,466162.0,144576.0
2009-03-16 10:28:00,2.5032,2.5032,2.5086,2.5032,642900.0,199476.0
2009-03-16 10:29:00,2.5032,2.5032,2.5086,2.4978,2368753.0,735120.0
2009-03-16 10:30:00,2.5032,2.4978,2.5032,2.4978,1059603.0,329112.0
2009-03-16 10:31:00,2.5032,2.5032,2.5032,2.4978,1118995.0,347616.0
2009-03-16 10:32:00,2.5032,2.5032,2.5086,2.4978,1797151.0,557424.0
2009-03-16 10:33:00,2.5086,2.5086,2.5086,2.5032,472504.0,146373.0
2009-03-16 10:34:00,2.5086,2.5086,2.5086,2.5032,426818.0,132192.0
2009-03-16 10:35:00,2.5086,2.5086,2.5086,2.5032,792118.0,245520.0
2009-03-16 10:36:00,2.5086,2.5086,2.5086,2.5032,725548.0,224784.0
2009-03-16 10:37:00,2.5086,2.514,2.514,2.5032,873226.0,270295.0
2009-03-16 10:38:00,2.514,2.5086,2.514,2.5086,896894.0,277481.0
2009-03-16 10:39:00,2.5086,2.514,2.514,2.5032,4565846.0,1413936.0
2009-03-16 10:40:00,2.5086,2.514,2.514,2.5086,443959.0,137203.0
2009-03-16 10:41:00,2.514,2.514,2.514,2.5086,995450.0,308016.0
2009-03-16 10:42:00,2.5086,2.5086,2.514,2.5032,1383440.0,428082.0
2009-03-16 10:43:00,2.5032,2.514,2.514,2.5032,309841.0,96006.0
2009-03-16 10:44:00,2.5086,2.514,2.514,2.5086,501964.0,155304.0
2009-03-16 10:45:00,2.514,2.5032,2.514,2.5032,609227.0,188610.0
2009-03-16 10:46:00,2.5032,2.5032,2.5086,2.5032,162999.0,50545.0
2009-03-16 10:47:00,2.5086,2.5032,2.5086,2.5032,759255.0,235354.0
2009-03-16 10:48:00,2.5032,2.5086,2.5086,2.5032,1851292.0,573984.0
2009-03-16 10:49:00,2.5086,2.5086,2.5086,2.5032,1149158.0,355968.0
2009-03-16 10:50:00,2.5086,2.5032,2.5086,2.5032,2336723.0,725200.0
2009-03-16 10:51:00,2.4978,2.5032,2.5032,2.4978,2133066.0,662903.0
2009-03-16 10:52:00,2.5032,2.5032,2.5032,2.4978,769961.0,239027.0
2009-03-16 10:53:00,2.5032,2.4978,2.5032,2.4924,1579330.0,490982.0
2009-03-16 10:54:00,2.4924,2.4978,2.4978,2.4924,1519004.0,473098.0
2009-03-16 10:55:00,2.4978,2.5032,2.5032,2.4978,624663.0,193968.0
2009-03-16 10:56:00,2.5032,2.5032,2.5032,2.4978,455028.0,141450.0
2009-03-16 10:57:00,2.5032,2.4978,2.5032,2.4924,1710108.0,532382.0
2009-03-16 10:58:00,2.5032,2.4978,2.5032,2.4924,259595.0,80784.0
2009-03-16 10:59:00,2.4924,2.4924,2.4978,2.4924,836961.0,260899.0
2009-03-16 11:00:00,2.4924,2.4924,2.4978,2.4924,471786.0,147024.0
2009-03-16 11:01:00,2.4924,2.4924,2.4924,2.487,3482498.0,1087344.0
2009-03-16 11:02:00,2.4924,2.4924,2.4978,2.4924,2177850.0,679104.0
2009-03-16 11:03:00,2.4978,2.4924,2.4978,2.4924,3041060.0,949684.0
2009-03-16 11:04:00,2.4978,2.4978,2.4978,2.4924,198680.0,61819.0
2009-03-16 11:05:00,2.4924,2.4924,2.4978,2.4924,536817.0,166997.0
2009-03-16 11:06:00,2.4924,2.4978,2.4978,2.4924,726453.0,226368.0
2009-03-16 11:07:00,2.4924,2.4924,2.4978,2.4924,258548.0,80549.0
2009-03-16 11:08:00,2.4924,2.4978,2.4978,2.4924,983327.0,306086.0
2009-03-16 11:09:00,2.4924,2.5032,2.5032,2.4924,1473712.0,458294.0
2009-03-16 11:10:00,2.4978,2.5032,2.5032,2.4978,777543.0,241402.0
2009-03-16 11:11:00,2.4978,2.4978,2.5032,2.4978,751561.0,233568.0
2009-03-16 11:12:00,2.4978,2.5032,2.5032,2.4978,515566.0,160272.0
2009-03-16 11:13:00,2.4978,2.4978,2.5032,2.4978,268109.0,83376.0
2009-03-16 11:14:00,2.4978,2.5032,2.5032,2.4978,728362.0,226512.0
2009-03-16 11:15:00,2.4978,2.4924,2.5032,2.4924,689727.0,214704.0
2009-03-16 11:16:00,2.4924,2.4924,2.4978,2.4924,315674.0,98352.0
2009-03-16 11:17:00,2.4924,2.4978,2.4978,2.4924,443251.0,138095.0
2009-03-16 11:18:00,2.4924,2.4924,2.4978,2.4924,907449.0,282802.0
2009-03-16 11:19:00,2.4924,2.487,2.4924,2.487,2282767.0,711520.0
2009-03-16 11:20:00,2.487,2.487,2.4924,2.487,979173.0,305784.0
2009-03-16 11:21:00,2.487,2.487,2.4924,2.487,1271664.0,396720.0
2009-03-16 11:22:00,2.487,2.487,2.4924,2.487,987035.0,308160.0
2009-03-16 11:23:00,2.487,2.487,2.487,2.4816,1909558.0,596664.0
2009-03-16 11:24:00,2.4816,2.487,2.487,2.4816,992538.0,310248.0
2009-03-16 11:25:00,2.487,2.487,2.4924,2.487,803266.0,250776.0
2009-03-16 11:26:00,2.4924,2.487,2.4924,2.487,663129.0,207216.0
2009-03-16 11:27:00,2.487,2.487,2.4924,2.4816,9514542.0,2977891.0
2009-03-16 11:28:00,2.487,2.487,2.487,2.4816,1273088.0,398448.0
2009-03-16 11:29:00,2.4816,2.4816,2.487,2.4816,1078130.0,337382.0
2009-03-16 11:30:00,2.487,2.4816,2.487,2.4816,2770529.0,868324.0
2009-03-16 13:01:00,2.4816,2.4816,2.487,2.4816,7632197.0,2392430.0
2009-03-16 13:02:00,2.487,2.487,2.487,2.4816,787673.0,246120.0
2009-03-16 13:03:00,2.487,2.4816,2.487,2.4816,1035341.0,323568.0
2009-03-16 13:04:00,2.487,2.487,2.487,2.4816,786061.0,245736.0
2009-03-16 13:05:00,2.4816,2.487,2.487,2.4816,486673.0,152280.0
2009-03-16 13:06:00,2.487,2.4816,2.487,2.4816,320324.0,100224.0
2009-03-16 13:07:00,2.487,2.4816,2.487,2.4816,1378325.0,431280.0
2009-03-16 13:08:00,2.4816,2.4762,2.487,2.4762,544495.0,170443.0
2009-03-16 13:09:00,2.4816,2.4816,2.4816,2.4762,596854.0,187056.0
2009-03-16 13:10:00,2.4762,2.4816,2.4816,2.4762,686469.0,215220.0
2009-03-16 13:11:00,2.4762,2.4762,2.4816,2.4762,805502.0,252603.0
2009-03-16 13:12:00,2.4816,2.4762,2.4816,2.4762,718823.0,225215.0
2009-03-16 13:13:00,2.4762,2.4816,2.4816,2.4762,1107312.0,347184.0
2009-03-16 13:14:00,2.4816,2.4816,2.4816,2.4762,1172816.0,367718.0
2009-03-16 13:15:00,2.4762,2.4816,2.4816,2.4762,600468.0,188208.0
2009-03-16 13:16:00,2.4816,2.4816,2.4816,2.4762,673680.0,211087.0
2009-03-16 13:17:00,2.4816,2.4816,2.4816,2.4762,824040.0,258192.0
2009-03-16 13:18:00,2.4762,2.4762,2.4816,2.4762,705564.0,221040.0
2009-03-16 13:19:00,2.4816,2.4816,2.4816,2.4762,710776.0,222624.0
2009-03-16 13:20:00,2.4816,2.4816,2.4816,2.4816,1992793.0,624089.0
2009-03-16 13:21:00,2.4816,2.487,2.487,2.4816,514796.0,161136.0
2009-03-16 13:22:00,2.4816,2.4816,2.4816,2.4816,3173073.0,993288.0
2009-03-16 13:23:00,2.4816,2.487,2.487,2.4816,1276822.0,399351.0
2009-03-16 13:24:00,2.4816,2.487,2.487,2.4816,803468.0,251019.0
2009-03-16 13:25:00,2.487,2.487,2.4924,2.487,607950.0,189792.0
2009-03-16 13:26:00,2.487,2.487,2.4924,2.487,1347652.0,420725.0
2009-03-16 13:27:00,2.487,2.4924,2.4924,2.487,855534.0,266976.0
2009-03-16 13:28:00,2.4924,2.4924,2.4924,2.487,1852056.0,577591.0
2009-03-16 13:29:00,2.487,2.487,2.487,2.4816,517981.0,161892.0
2009-03-16 13:30:00,2.4816,2.487,2.487,2.4816,519285.0,162374.0
2009-03-16 13:31:00,2.487,2.4816,2.487,2.4816,3494762.0,1093588.0
2009-03-16 13:32:00,2.487,2.4816,2.487,2.4816,592278.0,185328.0
2009-03-16 13:33:00,2.4816,2.487,2.487,2.4816,459305.0,143680.0
2009-03-16 13:34:00,2.487,2.4816,2.487,2.4816,1209229.0,377856.0
2009-03-16 13:35:00,2.4816,2.4924,2.4924,2.4816,1343128.0,419134.0
2009-03-16 13:36:00,2.4924,2.4978,2.4978,2.4924,2501461.0,778954.0
2009-03-16 13:37:00,2.4924,2.5032,2.5032,2.4924,6590015.0,2048285.0
2009-03-16 13:38:00,2.5032,2.5086,2.5086,2.5032,2676206.0,830010.0
2009-03-16 13:39:00,2.5032,2.5086,2.5086,2.5032,2222584.0,689040.0
2009-03-16 13:40:00,2.5086,2.5032,2.5086,2.5032,2642889.0,820158.0
2009-03-16 13:41:00,2.5032,2.5032,2.5086,2.5032,4253869.0,1319976.0
2009-03-16 13:42:00,2.5032,2.5086,2.5086,2.5032,1749255.0,541944.0
2009-03-16 13:43:00,2.5086,2.5032,2.5086,2.5032,2745002.0,850317.0
2009-03-16 13:44:00,2.514,2.5086,2.514,2.5086,3169803.0,981014.0
2009-03-16 13:45:00,2.5086,2.5086,2.5086,2.5032,1762259.0,546163.0
2009-03-16 13:46:00,2.5032,2.5032,2.5032,2.4978,2183408.0,677664.0
2009-03-16 13:47:00,2.5032,2.4978,2.5086,2.4978,942596.0,292608.0
2009-03-16 13:48:00,2.4978,2.5032,2.5032,2.4978,357444.0,111067.0
2009-03-16 13:49:00,2.5032,2.5032,2.5032,2.4978,573087.0,177984.0
2009-03-16 13:50:00,2.5032,2.5032,2.5032,2.4978,544708.0,169200.0
2009-03-16 13:51:00,2.4978,2.5032,2.5032,2.4978,535758.0,166464.0
2009-03-16 13:52:00,2.4978,2.5032,2.5032,2.4978,4677213.0,1453212.0
2009-03-16 13:53:00,2.5032,2.5086,2.5086,2.5032,1922809.0,595722.0
2009-03-16 13:54:00,2.5086,2.5194,2.5194,2.5086,6308962.0,1950723.0
2009-03-16 13:55:00,2.5194,2.5248,2.5301,2.5194,7283655.0,2243039.0
2009-03-16 13:56:00,2.5301,2.5355,2.5409,2.5301,16642549.0,5101263.0
2009-03-16 13:57:00,2.5409,2.5301,2.5409,2.5301,4119689.0,1261872.0
2009-03-16 13:58:00,2.5355,2.5301,2.5355,2.5301,4052125.0,1242936.0
2009-03-16 13:59:00,2.5355,2.5355,2.5409,2.5301,8029205.0,2460086.0
2009-03-16 14:00:00,2.5409,2.5409,2.5409,2.5355,6514507.0,1992125.0
2009-03-16 14:01:00,2.5409,2.5517,2.5517,2.5409,9779199.0,2982758.0
2009-03-16 14:02:00,2.5517,2.5463,2.5571,2.5463,7984357.0,2432160.0
2009-03-16 14:03:00,2.5463,2.5409,2.5517,2.5409,3184124.0,971280.0
2009-03-16 14:04:00,2.5517,2.5409,2.5517,2.5409,4151170.0,1266754.0
2009-03-16 14:05:00,2.5409,2.5409,2.5463,2.5409,3439532.0,1050906.0
2009-03-16 14:06:00,2.5409,2.5355,2.5409,2.5355,3272249.0,1002227.0
2009-03-16 14:07:00,2.5355,2.5409,2.5409,2.5355,2894403.0,886134.0
2009-03-16 14:08:00,2.5409,2.5463,2.5463,2.5409,2028989.0,619301.0
2009-03-16 14:09:00,2.5463,2.5517,2.5571,2.5409,8462944.0,2577655.0
2009-03-16 14:10:00,2.5571,2.5571,2.5625,2.5517,13948208.0,4236201.0
2009-03-16 14:11:00,2.5625,2.5679,2.5679,2.5625,8647185.0,2621743.0
2009-03-16 14:12:00,2.5679,2.5625,2.5679,2.5625,8234703.0,2495441.0
2009-03-16 14:13:00,2.5571,2.5571,2.5625,2.5517,2611385.0,793483.0
2009-03-16 14:14:00,2.5571,2.5517,2.5571,2.5517,3207989.0,975154.0
2009-03-16 14:15:00,2.5517,2.5571,2.5571,2.5517,3020894.0,919361.0
2009-03-16 14:16:00,2.5517,2.5517,2.5571,2.5517,1855603.0,564948.0
2009-03-16 14:17:00,2.5517,2.5517,2.5517,2.5463,3677854.0,1119312.0
2009-03-16 14:18:00,2.5517,2.5517,2.5517,2.5517,4743507.0,1444608.0
2009-03-16 14:19:00,2.5517,2.5517,2.5571,2.5517,1604154.0,487944.0
2009-03-16 14:20:00,2.5571,2.5571,2.5571,2.5517,2684886.0,816625.0
2009-03-16 14:21:00,2.5571,2.5571,2.5571,2.5517,3055131.0,928656.0
2009-03-16 14:22:00,2.5571,2.5463,2.5571,2.5463,2986318.0,909648.0
2009-03-16 14:23:00,2.5517,2.5463,2.5571,2.5463,1821010.0,554544.0
2009-03-16 14:24:00,2.5463,2.5409,2.5517,2.5409,3953019.0,1207367.0
2009-03-16 14:25:00,2.5409,2.5355,2.5409,2.5355,981689.0,300600.0
2009-03-16 14:26:00,2.5355,2.5355,2.5409,2.5355,2812675.0,861576.0
2009-03-16 14:27:00,2.5355,2.5355,2.5409,2.5355,1170902.0,358508.0
2009-03-16 14:28:00,2.5409,2.5355,2.5409,2.5355,4558854.0,1395891.0
2009-03-16 14:29:00,2.5355,2.5355,2.5409,2.5355,1111068.0,340000.0
2009-03-16 14:30:00,2.5409,2.5355,2.5409,2.5355,2243199.0,687008.0
2009-03-16 14:31:00,2.5355,2.5355,2.5409,2.5355,1753720.0,537235.0
2009-03-16 14:32:00,2.5355,2.5355,2.5409,2.5355,1669974.0,511587.0
2009-03-16 14:33:00,2.5355,2.5409,2.5409,2.5355,7856166.0,2404729.0
2009-03-16 14:34:00,2.5409,2.5463,2.5463,2.5409,3098599.0,946463.0
2009-03-16 14:35:00,2.5463,2.5571,2.5571,2.5463,3923233.0,1194921.0
2009-03-16 14:36:00,2.5517,2.5571,2.5571,2.5517,5511834.0,1675263.0
2009-03-16 14:37:00,2.5571,2.5625,2.5625,2.5571,19301286.0,5857331.0
2009-03-16 14:38:00,2.5625,2.5625,2.5625,2.5625,3258399.0,988452.0
2009-03-16 14:39:00,2.5625,2.5571,2.5625,2.5517,2599212.0,789368.0
2009-03-16 14:40:00,2.5571,2.5517,2.5571,2.5517,1093853.0,332820.0
2009-03-16 14:41:00,2.5571,2.5517,2.5571,2.5517,2172873.0,660534.0
2009-03-16 14:42:00,2.5517,2.5571,2.5571,2.5517,2294297.0,698256.0
2009-03-16 14:43:00,2.5517,2.5517,2.5571,2.5517,1804026.0,548640.0
2009-03-16 14:44:00,2.5571,2.5517,2.5571,2.5517,1022736.0,311083.0
2009-03-16 14:45:00,2.5517,2.5463,2.5571,2.5463,3377623.0,1028565.0
2009-03-16 14:46:00,2.5517,2.5463,2.5517,2.5463,1803107.0,549770.0
2009-03-16 14:47:00,2.5463,2.5409,2.5463,2.5409,2682512.0,819360.0
2009-03-16 14:48:00,2.5409,2.5409,2.5463,2.5409,858710.0,262454.0
2009-03-16 14:49:00,2.5409,2.5409,2.5463,2.5409,894768.0,273456.0
2009-03-16 14:50:00,2.5409,2.5463,2.5463,2.5409,3240020.0,991171.0
2009-03-16 14:51:00,2.5409,2.5409,2.5409,2.5355,451778.0,138096.0
2009-03-16 14:52:00,2.5355,2.5409,2.5409,2.5355,1374854.0,420552.0
2009-03-16 14:53:00,2.5409,2.5463,2.5463,2.5409,293517.0,89628.0
2009-03-16 14:54:00,2.5463,2.5409,2.5463,2.5409,2182328.0,666724.0
2009-03-16 14:55:00,2.5463,2.5463,2.5463,2.5409,719877.0,219928.0
2009-03-16 14:56:00,2.5409,2.5409,2.5463,2.5409,4903941.0,1497528.0
2009-03-16 14:57:00,2.5463,2.5409,2.5463,2.5409,703927.0,214992.0
2009-03-16 14:58:00,2.5463,2.5463,2.5463,2.5463,3662279.0,1118108.0
2009-03-16 14:59:00,2.5463,2.5409,2.5463,2.5409,3316408.0,1012032.0
2009-03-16 15:00:00,2.5463,2.5463,2.5517,2.5463,3350256.0,1021641.0
2009-03-17 09:31:00,2.5355,2.5355,2.5409,2.5301,7247129.0,2220523.0
2009-03-17 09:32:00,2.5301,2.5355,2.5355,2.5301,2085623.0,639504.0
2009-03-17 09:33:00,2.5301,2.5355,2.5409,2.5301,2230721.0,683718.0
2009-03-17 09:34:00,2.5355,2.5409,2.5409,2.5355,1426117.0,436176.0
2009-03-17 09:35:00,2.5409,2.5409,2.5409,2.5355,2200956.0,673214.0
2009-03-17 09:36:00,2.5409,2.5463,2.5463,2.5409,824244.0,251755.0
2009-03-17 09:37:00,2.5409,2.5409,2.5463,2.5409,5762599.0,1759133.0
2009-03-17 09:38:00,2.5463,2.5517,2.5517,2.5463,3675549.0,1121141.0
2009-03-17 09:39:00,2.5517,2.5463,2.5517,2.5463,2239250.0,682200.0
2009-03-17 09:40:00,2.5517,2.5463,2.5517,2.5463,6878260.0,2095963.0
2009-03-17 09:41:00,2.5517,2.5463,2.5517,2.5409,4855744.0,1480752.0
2009-03-17 09:42:00,2.5463,2.5409,2.5463,2.5355,2544989.0,777874.0
2009-03-17 09:43:00,2.5463,2.5463,2.5517,2.5355,6819181.0,2081248.0
2009-03-17 09:44:00,2.5409,2.5409,2.5463,2.5409,721335.0,220349.0
2009-03-17 09:45:00,2.5409,2.5409,2.5463,2.5355,5224284.0,1598544.0
2009-03-17 09:46:00,2.5409,2.5409,2.5409,2.5355,1097042.0,335678.0
2009-03-17 09:47:00,2.5409,2.5355,2.5409,2.5355,4015880.0,1230637.0
2009-03-17 09:48:00,2.5301,2.5301,2.5355,2.5301,2342076.0,718432.0
2009-03-17 09:49:00,2.5355,2.5248,2.5355,2.5248,5689455.0,1748592.0
2009-03-17 09:50:00,2.5248,2.5248,2.5301,2.5248,2192269.0,674497.0
2009-03-17 09:51:00,2.5248,2.5194,2.5248,2.5194,11005899.0,3392117.0
2009-03-17 09:52:00,2.5248,2.5194,2.5301,2.514,4424497.0,1362240.0
2009-03-17 09:53:00,2.5248,2.5248,2.5301,2.5248,1574317.0,484416.0
2009-03-17 09:54:00,2.5248,2.5301,2.5301,2.5248,851659.0,262071.0
2009-03-17 09:55:00,2.5301,2.5409,2.5409,2.5248,8761954.0,2682153.0
2009-03-17 09:56:00,2.5463,2.5409,2.5463,2.5409,1937949.0,592052.0
2009-03-17 09:57:00,2.5409,2.5355,2.5409,2.5355,518574.0,158554.0
2009-03-17 09:58:00,2.5355,2.5355,2.5409,2.5355,325585.0,99648.0
2009-03-17 09:59:00,2.5409,2.5409,2.5409,2.5355,1743342.0,533174.0
2009-03-17 10:00:00,2.5409,2.5463,2.5463,2.5409,604864.0,184838.0
2009-03-17 10:01:00,2.5409,2.5409,2.5463,2.5355,1012308.0,309312.0
2009-03-17 10:02:00,2.5409,2.5409,2.5463,2.5409,1816834.0,554715.0
2009-03-17 10:03:00,2.5409,2.5409,2.5463,2.5409,1301854.0,397526.0
2009-03-17 10:04:00,2.5463,2.5463,2.5517,2.5463,5443725.0,1661066.0
2009-03-17 10:05:00,2.5463,2.5463,2.5517,2.5463,4057433.0,1237506.0
2009-03-17 10:06:00,2.5463,2.5409,2.5517,2.5409,1507054.0,460008.0
2009-03-17 10:07:00,2.5463,2.5409,2.5463,2.5409,3440430.0,1051488.0
2009-03-17 10:08:00,2.5463,2.5409,2.5463,2.5409,1183655.0,361728.0
2009-03-17 10:09:00,2.5409,2.5463,2.5463,2.5409,2327181.0,710352.0
2009-03-17 10:10:00,2.5463,2.5463,2.5463,2.5409,3635603.0,1109664.0
2009-03-17 10:11:00,2.5463,2.5517,2.5517,2.5463,1207098.0,367992.0
2009-03-17 10:12:00,2.5463,2.5517,2.5571,2.5463,7552048.0,2298260.0
2009-03-17 10:13:00,2.5571,2.5571,2.5625,2.5571,11813683.0,3586320.0
2009-03-17 10:14:00,2.5625,2.5571,2.5625,2.5571,4544418.0,1379232.0
2009-03-17 10:15:00,2.5571,2.5517,2.5571,2.5517,2515064.0,764784.0
2009-03-17 10:16:00,2.5517,2.5517,2.5571,2.5517,1926915.0,586204.0
2009-03-17 10:17:00,2.5517,2.5517,2.5571,2.5517,1934030.0,588856.0
2009-03-17 10:18:00,2.5571,2.5571,2.5571,2.5517,1959214.0,595600.0
2009-03-17 10:19:00,2.5571,2.5517,2.5571,2.5517,2375221.0,722660.0
2009-03-17 10:20:00,2.5571,2.5517,2.5571,2.5517,4448789.0,1353476.0
2009-03-17 10:21:00,2.5517,2.5463,2.5517,2.5463,2728208.0,831168.0
2009-03-17 10:22:00,2.5463,2.5463,2.5517,2.5463,8234157.0,2509128.0
2009-03-17 10:23:00,2.5517,2.5463,2.5517,2.5409,2698464.0,822753.0
2009-03-17 10:24:00,2.5463,2.5463,2.5517,2.5463,662435.0,202032.0
2009-03-17 10:25:00,2.5463,2.5463,2.5517,2.5409,1690340.0,515491.0
2009-03-17 10:26:00,2.5409,2.5463,2.5463,2.5409,2450092.0,748728.0
2009-03-17 10:27:00,2.5463,2.5463,2.5463,2.5409,1947613.0,594288.0
2009-03-17 10:28:00,2.5517,2.5463,2.5517,2.5463,948751.0,289296.0
2009-03-17 10:29:00,2.5463,2.5463,2.5517,2.5463,3570580.0,1087999.0
2009-03-17 10:30:00,2.5463,2.5517,2.5517,2.5463,2231077.0,678974.0
2009-03-17 10:31:00,2.5517,2.5571,2.5571,2.5517,2104220.0,640440.0
2009-03-17 10:32:00,2.5571,2.5517,2.5571,2.5517,1869732.0,568814.0
2009-03-17 10:33:00,2.5517,2.5517,2.5571,2.5517,5783081.0,1758096.0
2009-03-17 10:34:00,2.5571,2.5571,2.5571,2.5517,1956287.0,595335.0
2009-03-17 10:35:00,2.5571,2.5571,2.5571,2.5571,4002338.0,1215792.0
2009-03-17 10:36:00,2.5571,2.5625,2.5625,2.5571,11521580.0,3496176.0
2009-03-17 10:37:00,2.5625,2.5679,2.5679,2.5625,9315883.0,2822999.0
2009-03-17 10:38:00,2.5625,2.5679,2.5733,2.5625,7047971.0,2131256.0
2009-03-17 10:39:00,2.5679,2.5679,2.5733,2.5679,7503068.0,2267453.0
2009-03-17 10:40:00,2.5733,2.5625,2.5733,2.5625,4095363.0,1238818.0
2009-03-17 10:41:00,2.5625,2.5625,2.5679,2.5625,2433182.0,736632.0
2009-03-17 10:42:00,2.5625,2.5679,2.5679,2.5625,2747055.0,831902.0
